st1_pts,st2_pts,st3_pts,st4_pts,st5_pts,st6_pts,st7_pts,st8_pts,st9_pts,st10_pts,st11_pts,st12_pts,st13_pts,st14_pts
2.4840894411719114,1.8532768787215903,-0.12389591750156635,1.2975522530085175,0.41825367373047556,0.3351046617243827,1.6425460655566806,1.0749719432073785,1.2986056038592915,1.689931891295336,0.9380710828227741,0.17715982076648484,0.24548765014807716,0.25637519167605316
1.2241266301512048,1.448240012288379,0.5228086062082017,1.8428750368322557,0.6173943639477194,0.5501113404607509,2.301998461303185,1.5750287251252086,0.8233368642428558,1.5985256636657519,0.9612984930539505,0.4639235314429758,0.8333801154543865,0.7610815589759232
1.172883605829669,2.930378682185459,-0.2018574884112349,0.8012574089803512,0.6287470982455252,-0.263356017528256,1.2851282259648464,0.5489129496546112,1.812072520359093,1.851563866834681,0.7273057998805336,-0.7397758176476025,0.3963088877814363,0.07032388905112001
1.1944378215475442,0.8976241110167322,0.986530296351442,2.5504113129275483,0.34118027329133244,0.6826592217499348,1.812757385977133,1.2664309119143526,1.2651835154046212,0.8976193405262818,0.9944281527120697,0.5877676028241084,0.7428355860008069,0.5962990465393191
1.878251510169704,1.0481892150626682,-0.5063081157720563,1.5006025263583398,0.08274347926605019,0.07712074305897812,2.367615405618584,0.9777499315381648,1.212426154837947,1.2489573443717192,1.209859255125704,-0.07041408597379992,0.2167730184312514,0.06986166812495263
0.4089553555727,2.104799845895073,0.1256875213131043,0.7380597884048418,0.857608639712802,0.35471850526066717,0.8748547972780881,0.2021809387458718,1.312324503232167,1.3431609736448076,0.9337877997138164,-0.2216174148050811,1.22968632876889,0.6236583875026375
0.7912199754006296,2.1268469931914016,0.8836719490538483,1.5258244154686083,0.7423776274210723,1.163633431888659,3.3053664632223434,1.9238980693467098,0.7667879063121379,2.120115752457837,0.9476912554532809,0.29041842766433557,0.29454285708551237,0.5195989962581156
1.3645252442036606,2.0074557666481474,0.0407027469680582,1.5841976378113283,1.1440913004779898,0.548643695944686,0.7481795154513896,0.2756079762055207,0.61304038913694,0.0883322283650414,1.2101745218254343,1.1133848831949822,0.98293599299797,0.8700228199444157
1.9713235324153837,2.4297172477480338,0.4674098407568422,0.7766326397941905,0.6193428085039541,0.32250221730155537,1.0752026757121043,0.23669196905254436,2.3106856605469717,1.9544476018249655,1.0516468371401033,-0.6416647981270822,0.666448202082615,0.44078488119466563
2.0291288860147985,1.954768490120518,-0.5849797959917622,1.7499559697615172,0.36472373709113304,-0.16743173139577355,1.2185094360551276,0.8122179544249242,2.2266820792829747,1.566957279114886,1.187263624366643,0.006605871686659409,0.4660978497740283,0.220703377993741
